title,content
体育,奇才弹簧男球场外获殊荣 扣篮赛失冠军却破吉尼斯新浪体育讯北京时间5月14日消息，据《NBC华盛顿》报道。2010-11赛季的NBA扣篮大赛，很多球队都为贾维-麦基遗憾。因为他的表现绝不比冠军布雷克-格里芬差。尽管冠军头衔丢了，不过幸运的麦基在另一领域收获了吹牛的资本。因为麦基拥有一个世界纪录！本周麦基在自己的“推特”上公布了这一荣誉。通过来自吉尼斯的一封邮件，我们确定了这个消息。“2011年NBA全明星赛在洛杉矶的斯台普斯举行，在2月19日举行的NBA扣篮大赛中，麦基持两球起跳扣篮，在扣中手里的两球后，又接队友约翰-沃尔的传球，扣中第三球。成为一次起跳扣篮最多的人。”贾维还在推特中展示了自己的认证书，至少我们觉得是官方颁发的证书，因为上面还有金属盖章。恭喜你，贾维！(老白)
体育,发布会阿的江抛出两个疑问 为何球队到客场就低迷本报济南电 八一双鹿昨晚来到济南奥林匹克体育中心挑战山东黄金，虽然首节输了6分，但第二节在大郅的带动下，出现一拨明显的反弹，反超4分。可让宁波球迷失望的是，这仅是一波“拉高出货”行情，第三节一上来，八一双鹿竟一路下探单节输给对方10分。虽然第四节一度追成78平，但遗憾的是“能打球的人”还是不够多：张博近日再次感冒发烧，连续第二场作壁上观，而大郅、莫科、王磊等人拼到最后体力透支，八一双鹿在最后一节又被人打了个10：0的小高潮，最终以103：109“掘金”失败。八一双鹿兔年客场零胜的糟糕战绩还得再飞一会儿……除了大郅，双鹿需要更多稳定得分点看了昨晚的整场比赛，阿的江给出的结论是：队伍还需要整固。“为什么我们第一节打得不好？为什么我们第二节又打上来了，单节就赢了对方10分？就是因为大郅第一节状态不好，整节只拿了2分，而第二节他一人就拿了15分，队伍就上来了。在关键人状态不能保证的时候，如果队伍中没有其他人能很快站出来，输球就再正常不过了。”阿的江说。“春节后3个客场每次都有赢球的理由，可结果永远都是一样的，也没有什么特别值得说的。”如果硬要说昨晚的比赛有什么值得肯定的，莫科无疑是阿的江最大的安慰，因为接连两场莫科的表现都很神勇，昨晚得分仅次于大郅，得到26分8个篮板5次助攻2次抢断，“让我最欣慰的是，在第一节大家都不能很好得分的时候，只有他得了9分。从这两场看得出，莫科经过一段时间的适应和调整，状态已经明显好起来了。”不过莫科本人看到球队继续输球还是高兴不起来，“两场打得不错，可比赛都输了，真的特别遗憾。越是想帮助球队拿到胜利，心里越是着急，有点无助。”包袱很重，八一需要在逆境中求爆发“能赢下八一止住两连败，我得感谢队里的每一个球员……”山东黄金主教练鲍勃让记者们看赛后数据统计，他强调昨晚的胜利功劳不全在艾伦和怀特这两个外援身上，“6人上双足以说明问题，特别要表扬的是孙杰，三分球5投4中，关键的时候总能站出来，很棒！”鲍勃说得没错，要是艾伦和怀特在上半场有好的表现，山东队赢得不会“这么累”。这两人加起来在前两节才得到7分，不过他们在关键的第四节迎来大爆发，合力砍下28分。“我们今天做得不好就在这里，对方总能在球队需要的时刻，有人站出来拿到致命的分数。”阿的江对此有些感慨，不过他认为昨晚输球的关键还是篮板和自身：“一到客场，篮板的问题再次出现，丢了9个，而失误竟然高达19次，一些失误真的让人看了莫名其妙。这两个数据在，其它的什么都不用说了。”“我知道大家的包袱很重，但我们是军队的球队，我相信我们这个团队在越困难时越会激发出斗志，希望他们下一场能有好表现。”在指出不足的同时，阿的江最后没忘鼓励一下球员。记者 邬京涛
体育,小奥尼尔流露退役情绪 学拉希德只当1年凯尔特人？新浪体育讯北京时间5月14日消息，据《波士顿先驱报》报道，凯尔特人内线球员杰梅因-奥尼尔可能会选择退役。小奥尼尔下赛季仍具备在赛场上驰骋的能力，但现在的问题是他还愿不愿意作为一名凯尔特人每晚与7尺长人在禁区肉搏，或者巡视场边的儿子小杰梅因。东部半决赛凯尔特人被热火淘汰后，小奥尼尔还不想立即对将来作出决定，但是这位禁区悍将还是透露出一些可能退役的苗头，为了有更多时间陪伴家人，他还有一位11岁的女儿，阿斯加。“现在我又有了一个可爱的小儿子，他总想让我有更多时间来陪他，”小奥说，“我今年32岁，已经在NBA征战15个赛季，都打了半辈子球了。如今对我而言最重要的就是家庭和孩子。我的时间基本都献给了篮球，我想重新审视一下。现在每当我出门的时候我儿子总会问我‘什么时候回来’。当我给家里打电话时，我总是反问‘猜猜我什么时候回去’。我的女儿对此已经习以为常了，也许是时候陪陪他们了。我可不想到了中年时忍受孤独的痛苦。”自1996年以高中生身份进入NBA以来，小奥尔尼已经参加了976场职业比赛(常规赛加季后赛)，这位6届全明星如今饱受伤病困扰。这个赛季，小奥因为左膝和左腕伤势错过了58场常规赛，他确信今年夏天能够恢复健康，只是还没有做好再战一个赛季的准备。拉希德-华莱士加盟绿军一个赛季后就选择了退役，难道小奥也要步其后尘？“身体会告诉你现在是什么时间了，”小奥说，“这个赛季我错过了很多比赛，从个人意愿上来说我并不想这样。我会先歇上一段时间，然后跟训练赛锻炼，再看看劳资谈判的进展如何。”劳资谈判破裂可能会使下赛季停摆。“还有很多事情得做，”小奥说，“甚至下赛季我们将无球可打，如果我们只打半个赛季，我很确定每个人都会归队，这对我们很有益。我不知道别人怎么想，我觉得现在该回家陪陪家人了，看看将会发生什么吧。”小奥还有一年价值620万的合同，数目不菲，但他进入NBA后收入已经超过1亿6千万美元。相比合同后和总冠军戒指，陪伴家人可能更有吸引力。(草头王)
体育,小范拒绝邀约暂不复出 故人揭秘当年休城真正功臣新浪体育讯北京时间5月14日报道，休斯顿火箭队前任主帅杰夫-范甘迪现在在ABC担任球评工作，有关他重新出山带队的传闻不绝于耳。昨日又传出德州农工大学礼聘邀约杰夫-范甘迪出山，带队征战NCAA。他们看上杰夫-范甘迪的很重要一点是他的能力，同时范甘迪又住在休斯顿，方便执教。今日，杰夫-范甘迪正式拒绝了德州农工的邀约，表示自己很享受目前当电视解说的生活。他表示，“谢谢德州农工的邀请，但是我目前并没有复出计划。”在同日接受休斯顿当地电视台，福克斯体育26频道的采访时，他表示目前很享受这样的生活，下赛季他肯定不会复出担任哪个球队的主教练。在早前参加一个电台脱口秀节目时，范甘迪曾经这样说：“当然，湖人队主教练一职对于任何一位主教练来说都是充满诱惑的，显然，每一个人都对于执教这样一支充满天赋的球队兴趣浓厚，尽管这或许是联盟中风险最高的职位。当机会来临时，他们愿意接受这样的挑战。”这被认为是范甘迪有兴趣湖人主帅的表态，但他随后作出了澄清，“我当时是在节目中说出了这样的话，但我的这番表态是作为一个旁观者的角度，来分析湖人队主帅的诱惑力。我并没有要求得到这个岗位，我也对这个岗位毫无兴趣。我对于现在的工作非常满意，我很享受现在的生活。”自2007年从火箭主帅一职退隐后，杰夫-范甘迪就再未接受任何一队邀请。不过他的助教倒非常成功，当年范甘迪手下第一助教汤姆-希伯杜，本赛季带领公牛进了东部决赛，并荣获最佳教练。有意思的是，前几日，当年在范帅麾下郁郁不得志的斯潘诺里斯，在接受希腊媒体时暗示当年火箭队的真正主教练的希伯杜而不是范甘迪，这或许也是范甘迪迟迟不愿重新出山的一个关键。“当时我们球队的大部分教练工作实际上都是希伯杜完成的，他是一名非常优秀的防守教头，他在日常训练当中教会了我们很多东西。”斯潘说，“他有着非常好的训练方法和纪律，他的工作做得很出色。我记得当时联盟中有一名助理教练曾经说过，不管锡伯杜日后去哪里，他最终都会取得成功！所以我一直在关注他的执教生涯，我觉得他获得今年这个奖项只是第一步，他会继续成为一名非常优秀的教练。”(大脸猫)
体育,每日之星：神之力！兰胖暴走 决战诺天王只差一场新浪体育讯北京时间5月14日，灰熊在主场以95-83击败雷霆，系列赛被拖入抢七，扎克-兰多夫全场22投12中得到30分13个篮板2次封盖，荣膺今日之星。兰多夫在今年休赛期做展现出来的统治力有目共睹，对马刺第六场在最后一节的超华丽演出，被视作兰多夫季后赛的封神之作，而在半决赛中，兰多夫的统治力再次得到淋漓尽致的展现，首战34分10个篮板，第三场21分21个篮板，第五场34分16个篮板。以及今天的30分13个篮板，季后赛至今，兰多夫四次送上30+10的超华丽演出，领衔众星(杜兰特、霍华德、韦德以2次并列第二)。西部半决赛六场比赛，兰多夫场均23.8分12.6个篮板但是，兰多夫也会累，尤其是拖着胖胖的身躯，然后面对伊巴卡、科里森和帕金斯三大防守悍将的轮番轰炸，季后赛第二场，兰多夫面对重重包夹，13投仅有2中，第四战，两队打了三个加时赛，兰多夫尽管砍下34分16个篮板，但他在比赛后半段，尤其是加时赛出现明显的体力透支，整场25投9中，第五场兰多夫更是只有9分7个篮板5次犯规。是什么阻止了兰多夫？是雷霆的包夹陷阱，是兰多夫在面对包夹时仍旧顶着头皮硬上的不理智，今天的比赛中，灰熊改用梅奥打首发，赛后兰多夫表示，这一变阵让他在内线的活动空间大大增加，结果如何？兰多夫前三次进攻全部是深入低位，接球后立即强打，连续命中3球，包办了灰熊的前6分，兰多夫在上半场拿到10分，但是灰熊却无法阻挡雷霆的防守反击，尤其是在第二节中段，维斯布鲁克、哈登的双箭头后场频繁利用反击快攻砍分，灰熊双塔甚至成为了防守累赘，雷霆一度反超，取得13分的领先。第三节比赛节奏进入了灰熊模式，灰熊能快攻则快攻，不能快攻则主攻兰多夫，结果兰胖在这节再砍8分，三节战罢灰熊反而领先4分。而在第四节，一切如同首轮第六战，兰多夫开启了他的封神模式：兰多夫先是篮下单打科里森，从底线突破横移到中路，强起上篮命中，30秒之后，兰多夫在罚球线接球跳投中靶，分差被拉大到7分；7分09秒，兰多夫在篮下强吃科里森，连续两次晃动无效后，此时兰多夫根本失去了投篮空间，但他从科里森的腋下伸手，来了一记巧妙的低手抛投，再次命中。之后兰多夫再拿4分，为灰熊锁定胜局。整整4分钟，兰多夫飚下10分，让孟菲斯球迷陷入了疯狂。被摁着脸的中距离跳投，华丽的梦幻舞步，强硬的面筐突破，无角度的后仰跳投，当兰多夫开始命中这样的投篮时，无论雷霆多么努力都是无济于事。实际上，整个系列赛尼克-科里森的防守受到媒体，教练的肯定，只是很可惜，今晚他又撞上了神一般的兰多夫。今晚的兰多夫，他的中距离如此决绝，他的单打干净利落，背水一战，他打出了最炫目的一战，在邓肯、加内特日渐落寞的情况下，最佳大前锋恐怕之战，恐怕只剩下他和小牛的诺维茨基，但愿灰熊能够进入西部决赛，让兰多夫和诺天王来一场最直接的第一大前锋之战。(木瓜丁)
体育,洛城媒体为湖人开出五剂良方 魔兽外另有三控卫可选新浪体育讯北京时间5月14日消息，NBA完成一桩交易并不像人们想象中那么简单，球队经理要付出大量的努力才能实现交易。《洛杉矶时报》的记者把自己设想为洛杉矶湖人队的球队经理，他列出了五种能够提升湖人队实力的方法。无缘三连冠是给湖人队的一个打击，被达拉斯小牛队横扫更是暴露出他们的不少问题，这意味着夏天里他们需要通过交易或者签约来对球队做出调整，那么究竟怎么做才能实现增强湖人队实力的目标，让球队重回总冠军争夺者行列呢？以下五笔交易可供参考：1.丹佛掘金队后卫雷蒙德-费?顿和前锋艾尔-哈林顿，交换拉玛尔-奥多姆和史蒂夫-布雷克泰-劳森的崛起让这桩交易会解决掘金队的问题。奥多姆是交易中最棒的球员，但湖人队会得到一位生涯场均13.7分和6.7次助攻的26岁控卫。哈林顿的合同有些长(四年2770万美元)，不过他具有远投能力，生涯场均13.8分。湖人队可以借此送走布雷克的合同，掘金队也可以期待他重现2006-07赛季的辉煌，场均8.3分和6.6次助攻。2.夏洛特山猫队的DJ-奥古斯丁和德萨加纳-迪奥普，交换奥多姆、德文-伊班克斯和2014年首轮选秀权23岁的奥古斯丁是一个能够得分和传球的快速控卫，但他的表现还不足以在合同年赢得山猫队的一份大合同。这个交易也能让山猫队除掉迪奥普剩余两年价值1430万美元的合同，他们也希望从湖人队的选秀权上得到回报。迪奥普生涯场均只有2.1分和3.8个篮板，他将成为安德鲁-拜纳姆的主要替补。3.金州勇士队的多雷尔-赖特、中锋安德烈斯-彼德林斯和控卫查理-贝尔，交换奥多姆和卢克-沃顿如果湖人队想要一个投手，没有比赖特更合适的了，25岁的他本赛季命中联盟最多194个三分球。勇士队肯定不会介意送走伤病不断的彼德林斯，他还有三年价值2700万美元的合同，上赛季场均只有5分和7.2个篮板。如果湖人队可以摆脱沃顿的合同，他们也会愿意吞下彼德林斯的合同。贝尔上赛季作为替补控卫并没有太抢眼的表现，但他也是勇士队的合同包袱。奥多姆在三桩交易里都被提及，因为他的天赋和剩余合同让其极具交易价值。4.克里夫兰骑士队的拉蒙-塞申斯交换伊班克斯和2014年首轮选秀权塞申斯曾有不错的表现，但自从骑士队交易了巴朗-戴维斯后，他的未来就充满阴云。与山猫队一样，骑士队可以期待湖人队在未来几年战绩下滑，他们可以送走塞申斯两年880万美元的合同，也可以缩减臃肿的后卫线，阵容中还有丹尼尔-吉布森。也许伊班克斯会在小前锋位置上给他们更多贡献。那么对湖人队来说如何呢？塞申斯25岁，并且速度很快，另外的呢？他们终于能从萨沙-武贾西奇身上得到回报，这桩交易可以让湖人队使用送走萨沙得到的交易条款。5.奥兰多魔术队中锋德怀特-霍华德交换拜纳姆NBA顶尖中锋交换第二优秀中锋。事实上，德克-诺维茨基上周曾称拜纳姆是联盟最佳中锋，魔术队听到了吗？魔术队下赛季可能面对25岁的霍华德选择终止合同成为自由球员，湖人队面对的问题则是拜纳姆的膝盖。魔术队必须要尽早做出决定，因为霍华德可以在成为自由人后随意离开。当然，魔术队希望在交易中送走一些垃圾合同，例如吉尔伯特-阿里纳斯，假如他们坚持带入阿里纳斯，湖人队也有足够的合同去满足交易，例如沃顿、阿泰斯特、布雷克和费舍尔，但这会给交易增加一些难度。[新浪NBA官方微博][新浪NBA湖人新闻动态微博][新浪NBA专题](Melody)
体育,笨贼偷车难比凯奇极速60秒 灰熊大将爱车失而复得新浪体育讯灰熊的生死战，霍林斯果断的调整了一个首发，由OJ-梅奥顶替萨姆-杨登场。杨此前系列赛一直是先发，梅奥打第六人，霍林斯此安排被认为是灰熊破釜沉舟的态度，不过赛后有消息透露，其中另有玄机……原来，杨的车在早上被小偷偷了，失去了心爱得座驾，杨自然心急如焚。好在先进的科技帮了大忙，车内的卫星导航准确的定位出这辆车身在何处，而杨也得以顺藤摸瓜找到爱车。据说杨只用了15分钟就寻回了爱车，看来蹩脚的小偷距离《极速60秒》里尼古拉斯扮演的“孟菲斯大盗”有着相当的距离。也许是因为此事得牵绊和一些后续问题需要解决，这桩小插曲过后，杨只能平复心情替补登场。好在替补杨和主力杨都能发挥实力，12分钟内7投2中罚球2罚2中拿下灰熊替补最高的8分，还有1篮板1抢断的贡献。只是不知道霍林斯会不会因为本场的胜利就此把首发的位置交给梅奥。(田黄)
体育,绿军愿与07年五号秀续约 安吉希望他能成建队基石新浪体育讯北京时间5月14日，据ESPN报道，波士顿凯尔特人队总经理丹尼-安吉在接受采访时表示他会在7月1日之前向杰夫-格林提供一份有竞争力的报价，并试图留住这位极具潜力的小前锋。用安吉的话说，一旦“三巨头”的时代走向终点，他希望格林能成为绿衫军重建的基石。自从被交易到凯尔特人队之后，格林在这前三个月的初步测试已经告一段落，结果可谓喜忧参半。当初在雷霆队效力时，他场均能出场37分钟，是队中雷打不动的先发。然而到了凯尔特人之后，他的场均出场时间锐减。自季后赛开打以来，他的场均出场时间甚至都不到25分钟。更何况，他时好时坏的表现常常受到外界的批评。在球队内部，凯尔特人一开始就很清楚格林很难打出他在雷霆队时的状态和数据。不过把格林引进过来的安吉则对这位年仅24岁的小将有着自己的期待。“很多人一定没有意识到，角色的转换是很难适应过来的。”安吉为格林辩解道，“当年我打球时，队中新来的一些球员一直难以适应球队的体系，这对球队造成了很大的伤害。一个明显的例子便是达伦-戴耶，他本来场均得到25分根本不在话下，但自从成为拉里-伯德和凯文-麦克海尔的替补之后，他有时甚至会得0分。”“如果一名球员的角色突然发生变化，那么外界对他的期望值也应该随之调整。杰夫-格林能够得分，三分球也不错，而且他的防守和运动能力很难得。我相信他有光明的前途，一定可以达到我们对他的期望值。”安吉接着说。那么，凯尔特人队会与格林签订一份长期合同吗？在接受波士顿体育台的采访时，安吉透露格林会在下赛季承担更多的责任，甚至极有可能取代保罗-皮尔斯或者雷-阿伦的先发位置。不过他后来又解释自己只是希望格林能够为凯尔特人做更多的事情。对于格林来说，他首先需要得到的是一个固定的位置，而不是在三、四号位之间游走。其次，他需要获得更多的上场时间，从而在进攻端中成为主要攻击点。有时格林在场上是一个十足的多面手。但是在大多数时候，他的发挥很不稳定。当凯尔特人在东部半决赛第五场负于热火，并被淘汰出局之后，格林发誓会在新赛季表现得更好。“对于我在过去几个月的表现，我自己很满意，但希望明年能展示出更多的东西。”格林说，“我会变得更好，很多人还没有看到我的全部实力。”很显然，丹尼-安吉就在赌格林的潜力和未来，尤其是面对绿衫军不断老化这一不争的事实。“首先，他是一名优秀的球员。”安吉继续夸奖起格林，“他已经证明了自己，因为他曾经是一支50胜球队的首发。在今年的季后赛中，他的任务非常艰巨，而且他完成得不错。当皮尔斯在第二场受伤之后，杰夫挺身而出，在6、7分钟的时间内得到10分。此外在第五场的第四节，他同样得到5分，给予球队很大的帮助。”“很重要的一点是，杰夫相当全面，可能是外界对他的期望值过高的缘故，使得他没能在一开始就很好地适应。但他是一名进攻高效、防守稳健的球员，而这正是我们所需要的。此外，他敬业的态度给球队留下了深刻的印象。”安吉最后说道。(罗森)
体育,被黑八并未打击马刺灵魂 波波维奇：邓肯不会退役新浪体育讯北京时间5月14日，据《马刺国度》消息，距离马刺被灰熊的“黑八奇迹”淘汰已经两周了，而现在的马刺是个什么状况？毫无疑问，球迷目前最关心的就是马刺灵魂蒂姆-邓肯的情况。很多人都担心逐渐老去的邓肯会因为被早早淘汰而萌生退意，但是马刺主帅格雷格-波波维奇在接受采访时透露，邓肯没有任何退役的想法。“蒂姆没有给我任何这方面的讯号，他不会退役的。”波波维奇坚定的说。当被问及邓肯会不会选择在今年夏天跳出合同，然后再签一份新合同时，波波维奇说：“我确实提醒过他，但是只是简单的聊了聊，因为当时我还没想好怎么说。但是我还是跟他说，‘嘿，咱们来谈谈你的合同。你还想打吗？还是跳出合同？还是你想再打9年？’”“他说，‘是啊，我的经纪人也在跟我说这个，’”波波维奇说，“我们会再找个时间好好谈谈。不过现在的情况就是这样。”看来无论邓肯是否选择跳出合同，他都会继续征战NBA，而不是选择急流勇退。对于这样一位坚韧的老将，我们除了送上祝福，还有什么可苛求的呢？(阳柒玖)
娱乐,皮克斯首部3D动画《飞屋历险记》预告发布(图)视频：动画片《飞屋历险记》先行版43秒预告新浪娱乐讯 迪士尼、皮克斯2009暑期3D动画力作《飞屋历险记》(Up)发布预告片，虽然这款预告片仅有43秒，并且只出现了被汽球吊起来的房屋，但门前老爷爷卡尔的一声“下午好”着实让人忍俊不禁。该片由《怪兽电力公司》导演彼特·道格特(Pete Docter)执导，曾在《海底总动员》、《料理鼠王》担任编剧的皮克斯老班底鲍勃-派特森(Bob Peterson)亦将在本片担任共同导演，献出自己的导演处女作。《飞屋历险记》同时会是皮克斯有史以来第一部以3-D电影呈现的里程碑作品，之后皮克斯的所有影片都将制作成立体电影。《飞屋历险记》讲述了一老一少的冒险旅程。78岁的老翁卡尔·弗雷德里克森(Carl Fredricksen)一生中都梦想着能环游世界、出没于异境险地体验，却平淡地渡过了一生。在他生活的最后阶段，卡而仿佛在命运的安排下，带着8岁的亚裔小鬼头Russell一同踏上了冒险的旅程。这对一老一小的奇特组合肩并肩闯荡江湖，共同经历了荒野跋涉、丛林野兽与反派坏蛋的狙击。田野/文
娱乐,BBC版《西游记》够雷人 悟空太老沙僧太丑(图)视频：英国BBC打造动画版奥运宣传片《东游记》本报记者 李青青就在《红楼梦》雷人不倦之际，近日，英国广播公司(BBC)也推出一款以名著《西游记》为蓝本的奥运宣传片。其中，孙悟空等人在观音的指引下历尽千辛万苦来到北京鸟巢取经。虽然片中高唱“为了希望荣耀，燃起梦想”的主旋律，也巧妙融入了各种体育竞技项目，但无论是悟空龇牙咧嘴的造型，还是令人晕菜的主题曲，都让国内网友惊呼太雷人。悟空鸟巢取经这部宣传片以音乐剧的形式表现，取材于中国四大名著之一的《西游记》。2分钟的内容中浓缩了石猴诞生、观音指引取经之路，与猪八戒、沙僧历尽磨难斩妖除魔取得真经，只不过宣传片结尾的真经之地不是西方，而是北京奥运会会场鸟巢。在其中，孙悟空、猪八戒和沙僧三人分别从不同地方出发，凭借铅球、跨栏、撑竿跳、单杠、游泳等体育特长以及中国功夫，打败各种怪兽，最终抵达目的地，并点燃了火炬。尽管这部宣传片的主创是英国人，但是画面的背景却设计得相当中国化，而音乐也是由片子的观音菩萨用中文演唱。据悉，英国BBC将会把这款奥运动画宣传片投放到电视、广播、互联网及手机等各种平台上，以最大限度地达到宣传效果。而目前，这款短片在国内也俨然成为了各大视频网站点击热点。中文歌曲“变味”短片开场，群山笼罩在袅袅青烟中便响起极富中国韵味的背景音乐。这时，石头里蹦出一只猴子——孙悟空隆重登场。接着，观音便开口唱歌：悟空恭喜，取经来了，为了希望，燃起梦想，生死与共。尽管这段由虚拟乐队Gorillaz打造的音乐将东方元素表现得淋漓尽致，中国乐器的运用和电子化也运用得十分地道。但观音一板一眼唱出的“主旋律”歌词还是让很多网友不能接受。特别是最后一段主音毫无变化将四句“为了希望”一气呵成时，更遭到了许多网友的冷嘲热讽。有的人发出“她是不是声音卡壳了？”的疑问，也有人留下“特像红色娘子军”的感叹。除了女声演唱很雷人外，孙悟空、猪八戒的一些动作也让人匪夷所思。比如，大圣从高空落下四肢触地俨然蜘蛛侠出场，而猪八戒打败妖怪还要吃个鸡腿。悟空太老，沙僧太丑如果说歌曲中充斥的主旋律还属老外向中国“套近乎”的话，那短片中人物的造型则完全和原著背道而驰。孙悟空呲牙咧嘴，不仅长得老，身上的灵气似乎也消失殆尽，当我们的大圣笑起来，更有网友将他的神态与许三多相媲美。除此之外，憨厚的沙僧在这部奥运短片中竟沾上了几分邪气。这个类型于日本河童的角色有着发青的脸庞和极少的头发，不仅面目丑陋，眼神中还透着阵阵杀气，难怪他出场时，有观众竟把他当作邪恶的水妖。在三位徒弟中，八戒的形象和原著最为接近，但他超肥的肚子搭配超细的腿还是让人有些不适应。另外，观音手捧鸟巢的出场也被认为太恶搞。
娱乐,《蝙蝠侠-黑暗骑士》有望成最高票房电影(图)新浪娱乐讯 暑期猛片《蝙蝠侠──黑暗骑士》美国上映10日已收3亿1千4百万美元(约24亿元人民币)，打破《加勒比海盗：决战魔盗王》16日收3亿美元的纪录。有行内人士更指，《蝙》有望打破美国史上最高票房电影《泰坦尼克号》的纪录。而同期上映的《我要相信：X档案》首周于美国3千多家戏院上映，仅收约1千万美元，成绩惨淡。
娱乐,《蝙蝠侠6》内地上映最快也要到9月(图)2天破亿！5天破2亿！10天破3亿！ 上映以来，《蝙蝠侠前传：暗夜骑士》狂破纪录的势头刹不住车，无论是高票房还是好口碑，都在批量地书写着影史传奇。令人惊讶的表现，让国内不少影迷追问：何时可以在内地得见“蝙蝠侠”尊容？对此，中影集团发言人翁立称，片方仍未送审该片。《蝙蝠侠前传：暗夜骑士》最快也要等到9月才能上映。 上映首周就刷新12项影史票房纪录的《蝙蝠侠前传：暗夜骑士》上周轻松蝉联北美票房冠军，成为今年暑期档自《钢铁侠》以来第二位蝉联冠军的大赢家。不过“蝙蝠侠”跟《钢铁侠》可不在一个档次——《钢铁侠》用了80多天才在美国收入3.15亿美元，而老将“蝙蝠侠”则只用了10天，就轻松赶超对手。 有望赶超《泰坦尼克号》 1997年《泰坦尼克号》在美国劲收6亿美元，11年来，此纪录一直无人能破。不少影评家预测，按“蝙蝠侠”的迅猛势头，击败《泰坦尼克号》刷新好莱坞最高票房纪录，只是时间问题。 不仅票房强悍，“蝙蝠侠”还被IMDB、烂番茄等权威数据库评为影史最佳影片，因为该片不仅视觉效果上佳，其哲学命题“人类到底需不需要英雄？英雄之所以被塑造，究竟是用来崇拜并拯救世界，还是供人类攻击诋毁的？”更让不少影评人感到震撼。 影片还未内地送审 “蝙蝠侠”在北美的高票房，也让更多人关注该片何时能够登陆内地。昨日，记者致电中影集团发言人翁立，他称，“现在还没有人给我们送这个片子过来审，没看片之前，我们不好说会不会引进。其实最主要还是看主题符不符合中国国情！” 有消息称，如果即刻“蝙蝠侠”就通过审查，也只能排期至10月上映，因为8月已有《极速赛车》、《绿巨人浩克》上映，9月则有法国片《高卢英雄大战凯撒王子》、英国片《水啸雾都》占据内地大银幕。不过翁立否认了这一说法，“我没听说过后面这两部片子！”意指“蝙蝠侠”最快亦有可能9月在内地上映。 每年仅引进20部海外大片？ “好电影今年不上明年上” 中影每年至多引进20部分账大片，截至目前，今年已有17部海外分账大片上映或预定档期，不少媒体猜测，剩下的3个名额可能在“蝙蝠侠”、《哈利·波特6》、《007：余温之恋》、《木乃伊3》中决出。对此，翁立不置可否，“一切要等过了审片关才会确定”。 对于为何要限定引进海外大片的数量，翁立解释，其实上世纪90年代每年只能引进10部国外大片，加入WTO后，引进海外分账大片的数额才慢慢增加到20部。不过仍有不少影迷质疑，配额制度将使内地观众错失不少好片。对此，翁立回应：“只要是符合国情的好片，就算今年上不了，明年也是可以上的！” 有网友指责，今年内地引进了不少西班牙、德国、法国等一些明显没有票房号召力的小片，而在好莱坞掀起票房风暴的《我是传奇》、《夺宝奇兵4》等超级大片，则未能在内地上映。对此，翁立直言，“今年美国票房好的大片，我们引进的不算少。只要是好电影，我们都不会放过的，这也是为什么引进德国、法国一些名气比较小的片子的原因”。
娱乐,吕克-贝松携手韩方投资300亿拍《秦始皇计划》新浪娱乐讯 近日，法国导演吕克·贝松与另外两家法国公司一起参与《秦始皇()计划》剧本改编工作。这部全新的历史悬疑影片剧情酷似《达·芬奇密码》(blog)，投资达到300亿韩元（约2亿人民币），吕克·贝松的Europa Corp公司负责主要的制作工作。从这次法韩合作不难看出，他显然已经忘却了1997年《第五元素》在韩国上映时的不愉快经历。韩国奥德赛电影公司近日宣布已经买下延世大学国文学系讲师柳光秀所著小说《秦始皇计划》的版权，并计划投资300亿韩元开拍电影。片中会采用英语对白，将有一两个主要角色由韩国顶尖演员出任。约有30%的资金来自法方，法国导演吕克·贝松将加入这一计划，与另外两家法国公司一起参与剧本改编工作，他的Europa Corp公司负责主要的制作工作。尽管吕克·贝松虽已宣称从导演位置上退休，但奥德赛电影公司的总裁透露，吕克·贝松对这部电影表现出浓厚的兴趣，不排除亲自执导的可能。据悉，吕克·贝松下个月还将受邀访韩并发表声明。历史悬疑小说最近在韩国大行其道，此类型的好莱坞电影《达·芬奇密码》和《国家宝藏》在当地大收旺场，韩国本土一些时空穿越、架空历史类的电影虽然制作一般，但也有相当捧场客。柳光秀的小说《秦始皇计划》曾获得第一届韩国新浪潮文学奖的最高荣誉，以秦始皇派遣术士徐福出东海寻仙丹的故事为基础。电影剧情设定发生在现代首尔，对几宗神秘谋杀案的调查，结果引出了涉及古代亚洲历史秘团的宏大背景。1997年吕克·贝松进军好莱坞的大制作《第五元素》在韩国上映，当时韩国院线为了增加上映银幕，要求他减片长，让他很不愉快。双方一度闹得很僵，当时有媒体甚至用“折磨”来形容吕克·贝松的遭遇。不过，吕克·贝松看来没有把以前的不愉快放在心上。克·贝松近年对亚洲电影市场倾注了很多精力，与李连杰( blog)、金城武( 听歌)等都有合作。韩国是亚洲重要电影市场，加上此部电影题材吸引，虽然吕克·贝松亲自执导尚有疑问，但合作一事成算非常大。这部混合历史、悬疑、阴谋的电影很容易让人想起《达·芬奇密码》，这也正是吸引法国资金加入的重要原因。JZB/文
